File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Formatted Date,Receipts (All Initial),Closing Pending (All Initial),Determinations (All Initial),Allowances (All Initial),Allowance Rate (All Initial),Receipts (Initial SSDI Only),Closing Pending (Initial SSDI Only),Determinations (Initial SSDI Only),Allowances (Initial SSDI Only),Allowance Rate (Initial SSDI Only),Receipts (Initial SSI Only),Closing Pending (Initial SSI Only),Determinations (Initial SSI Only),Allowances (Initial SSI Only),Allowance Rate (Initial SSI Only),Receipts (Initial Concurrent Only),Closing Pending (Initial Concurrent Only),Determinations (Initial Concurrent Only),Allowances (Initial Concurrent Only),Allowance Rate (Initial Concurrent Only),Receipts (Initial SSI DC Only),Closing Pending (Initial SSI DC Only),Determinations (Initial SSI DC Only),Allowances (Initial SSI DC Only),Allowance Rate (Initial SSI DC Only),Prototype State,Receipts (All Recon),Closing Pending (All Recon),Determinations (All Recon),Allowances (All Recon),Allowance Rate (All Recon),Receipts (Recon SSDI Only),Closing Pending (Recon SSDI Only),Determinations (Recon SSDI Only),Allowances (Recon SSDI Only),Allowance Rate (Recon SSDI Only),Receipts (Recon SSI Only),Closing Pending (Recon SSI Only),Determinations (Recon SSI Only),Allowances (Recon SSI Only),Allowance Rate (Recon SSI Only),Receipts (Recon Concurrent Only),Closing Pending (Recon Concurrent Only),Determinations (Recon Concurrent Only),Allowances (Recon Concurrent Only),Allowance Rate (Recon Concurrent Only),Receipts (Recon SSI DC Only),Closing Pending (Recon SSI DC Only),Determinations (Recon SSI DC Only),Allowances (Recon SSI DC Only),Allowance Rate (Recon SSI DC Only),Receipts (All CDR),Closing Pending (All CDR),Determinations (All CDR),Continuations (All CDR),Continuation Rate (All CDR),Receipts (CDR SSDI Only),Closing Pending (CDR SSDI Only),Determinations (CDR SSDI Only),Continuations (CDR SSDI Only),Continuation Rate (CDR SSDI Only),Receipts (CDR SSI Only),Closing Pending (CDR SSI Only),Determinations (CDR SSI Only),Continuations (CDR SSI Only),Continuation Rate (CDR SSI Only),Receipts (CDR Concurrent Only),Closing Pending (CDR Concurrent Only),Determinations (CDR Concurrent Only),Continuations (CDR Concurrent Only),Continuation Rate (CDR Concurrent Only),,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,UT,MO,6/25/2010,2010-06,1069,4085,907,397,43.8,448,1657,364,185,50.8,300,1179,283,143,50.5,321,1249,260,69,26.5,125,425,105,77,73.3,N,363,808,428,59,13.8,142,324,157,29,18.5,80,180,97,18,18.6,141,304,174,12,6.9,3,17,12,4,33.3,281,552,145,109,75.2,122,218,71,58,81.7,137,293,67,45,67.2,22,41,7,6,85.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,VA,MO,6/25/2010,2010-06,4249,13937,4856,1877,38.7,1421,4370,1547,745,48.2,1553,5204,1930,695,36,1275,4363,1379,437,31.7,807,2480,1019,349,34.2,N,1553,3964,1893,285,15.1,584,1391,709,137,19.3,384,959,470,65,13.8,585,1614,714,83,11.6,134,253,176,28,15.9,608,2093,137,90,65.7,259,802,52,46,88.5,292,1124,84,43,51.2,57,167,1,1,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,VT,MO,6/25/2010,2010-06,404,1401,463,195,42.1,154,488,156,86,55.1,121,401,150,62,41.3,129,512,157,47,29.9,55,147,47,26,55.3,N,134,318,127,17,13.4,43,104,37,8,21.6,35,64,29,3,10.3,56,150,61,6,9.8,6,7,9,0,0,96,285,95,83,87.4,29,109,40,40,100,51,145,46,35,76.1,16,31,9,8,88.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,WA,MO,6/25/2010,2010-06,4449,11836,4147,1792,43.2,1560,4031,1449,757,52.2,1515,4032,1451,659,45.4,1374,3773,1247,376,30.2,510,1138,467,280,60,N,1253,2665,1404,171,12.2,350,720,391,69,17.6,393,863,432,51,11.8,510,1082,581,51,8.8,45,107,41,10,24.4,444,1384,279,228,81.7,205,601,117,106,90.6,202,661,132,93,70.5,37,122,30,29,96.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,WI,MO,6/25/2010,2010-06,4178,12020,3306,1220,36.9,1476,4074,1212,601,49.6,1451,4158,1177,399,33.9,1251,3788,917,220,24,671,1754,561,222,39.6,N,1200,3828,1084,150,13.8,416,1254,357,62,17.4,349,1080,319,40,12.5,435,1494,408,48,11.8,122,355,102,13,12.7,256,1228,381,254,66.7,78,293,124,110,88.7,163,864,218,108,49.5,15,71,39,36,92.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,WV,MO,6/25/2010,2010-06,2561,8479,2106,567,26.9,901,2692,643,249,38.7,838,2968,789,208,26.4,822,2819,674,110,16.3,255,752,218,89,40.8,N,674,2019,696,78,11.2,226,656,217,34,15.7,202,618,211,21,10,246,745,268,23,8.6,44,114,34,5,14.7,263,965,356,302,84.8,147,476,199,185,93,91,388,99,61,61.6,25,101,58,56,96.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,WY,MO,6/25/2010,2010-06,309,976,292,161,55.1,134,402,121,84,69.4,75,227,71,39,54.9,100,347,100,38,38,26,68,18,10,55.6,N,62,92,41,4,9.8,20,29,15,1,6.7,15,20,8,0,0,27,43,18,3,16.7,1,3,0,0,0,24,101,44,42,95.5,12,54,23,23,100,11,39,16,14,87.5,1,8,5,5,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,AK,MO,7/30/2010,2010-07,437,1323,399,195,48.9,119,402,148,83,56.1,171,441,119,63,52.9,147,480,132,49,37.1,39,78,36,30,83.3,Y,3,5,1,0,0,1,2,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,38,231,56,44,78.6,17,96,26,23,88.5,20,121,22,16,72.7,1,14,8,5,62.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,AL,MO,7/30/2010,2010-07,8673,14735,7104,2198,30.9,2935,4224,2137,921,43.1,3108,5406,2669,746,28,2630,5105,2298,531,23.1,1367,2150,1225,357,29.1,Y,292,600,483,72,14.9,148,231,181,31,17.1,77,147,122,21,17.2,67,222,180,20,11.1,16,7,3,2,66.7,1325,3848,1438,1100,76.5,690,2171,736,700,95.1,503,1288,590,293,49.7,132,389,112,107,95.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,AR,MO,7/30/2010,2010-07,4963,9667,5148,1669,32.4,1349,2448,1485,626,42.2,1853,4077,2015,673,33.4,1761,3142,1648,370,22.5,978,2360,1115,435,39,N,1655,2107,2080,199,9.6,509,686,620,88,14.2,469,594,627,58,9.3,677,827,833,53,6.4,191,226,213,27,12.7,72,585,568,382,67.3,35,232,245,195,79.6,33,318,281,152,54.1,4,35,42,35,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,AZ,MO,7/30/2010,2010-07,5397,13654,4266,1339,31.4,1953,4788,1505,541,35.9,1784,4596,1522,529,34.8,1660,4270,1239,269,21.7,646,1688,594,285,48,N,1398,3546,1263,185,14.6,564,1436,547,96,17.6,372,855,294,44,15,462,1255,422,45,10.7,95,179,70,11,15.7,222,977,187,112,59.9,91,283,92,70,76.1,127,655,85,38,44.7,4,39,10,4,40,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,CA,MO,7/30/2010,2010-07,31094,93197,23060,8820,38.2,10128,27983,7418,3374,45.5,12547,39380,9603,3781,39.4,8419,25834,6039,1665,27.6,3681,11606,2890,1499,51.9,Y,6607,15491,6876,874,12.7,2104,4725,2231,312,14,2325,5587,2417,325,13.4,2178,5179,2228,237,10.6,369,862,373,54,14.5,4271,14078,3429,2502,73,1713,5158,1114,892,80.1,2078,7162,1938,1298,67,480,1758,377,312,82.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,CO,MO,7/30/2010,2010-07,3447,10523,2932,1137,38.8,1203,3611,962,454,47.2,1060,3264,1047,425,40.6,1184,3648,923,258,28,308,921,382,202,52.9,Y,12,61,17,1,5.9,3,19,7,0,0,3,16,3,0,0,6,26,7,1,14.3,0,4,0,0,0,253,693,281,239,85.1,112,254,135,128,94.8,132,404,116,85,73.3,9,35,30,26,86.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,CT,MO,7/30/2010,2010-07,2769,7291,2393,848,35.4,1023,2384,881,433,49.1,991,2713,917,277,30.2,755,2194,595,138,23.2,341,983,371,137,36.9,N,650,1521,852,104,12.2,222,453,313,52,16.6,194,485,250,23,9.2,234,583,289,29,10,49,123,67,8,11.9,223,777,308,222,72.1,84,281,130,119,91.5,128,451,154,83,53.9,11,45,24,20,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DC,MO,7/30/2010,2010-07,834,3138,1162,569,49,126,540,270,147,54.4,426,1552,586,292,49.8,282,1046,306,130,42.5,139,379,182,101,55.5,N,105,604,362,54,14.9,18,191,108,25,23.1,51,202,151,14,9.3,36,211,103,15,14.6,9,32,45,5,11.1,67,689,99,87,87.9,14,225,43,42,97.7,48,414,50,40,80,5,50,6,5,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DE,MO,7/30/2010,2010-07,984,2379,830,336,40.5,360,830,325,173,53.2,365,869,308,106,34.4,259,680,197,57,28.9,172,420,183,66,36.1,N,234,583,214,21,9.8,89,224,86,14,16.3,69,161,54,4,7.4,76,198,74,3,4.1,27,74,25,2,8,84,312,80,56,70,36,142,47,39,83,41,144,27,11,40.7,7,26,6,6,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,FED,FE,MO,7/30/2010,2010-07,13085,42827,11190,3957,35.4,4734,15001,4094,1999,48.8,3775,11992,3081,918,29.8,4576,15834,4015,1040,25.9,106,441,272,71,26.1,N,2623,6279,2022,204,10.1,893,2117,717,99,13.8,648,1533,475,51,10.7,1082,2629,830,54,6.5,16,29,20,0,0,218,683,100,94,94,66,451,68,67,98.5,149,188,18,13,72.2,3,44,14,14,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,FL,MO,7/30/2010,2010-07,21786,40641,19885,6470,32.5,6375,10258,5709,2299,40.3,8413,17272,8012,2757,34.4,6998,13111,6164,1414,22.9,3695,8113,3545,1442,40.7,N,7033,11983,6542,848,13,2196,3527,1969,346,17.6,2226,3844,2082,269,12.9,2611,4612,2491,233,9.4,745,1210,711,100,14.1,2450,5254,2465,1654,67.1,564,1050,875,812,92.8,1794,3978,1451,707,48.7,92,226,139,135,97.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,GA,MO,7/30/2010,2010-07,10802,40144,10042,2831,28.2,2816,10141,2578,950,36.9,4297,17010,4631,1264,27.3,3689,12993,2833,617,21.8,1796,7803,2396,685,28.6,N,3629,15185,3237,454,14,1117,4236,805,144,17.9,1150,5214,1216,163,13.4,1362,5735,1216,147,12.1,328,1733,558,65,11.6,145,4150,658,426,64.7,91,1148,238,204,85.7,49,2769,364,177,48.6,5,233,56,45,80.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,HI,MO,7/30/2010,2010-07,866,2475,857,426,49.7,371,893,347,198,57.1,269,817,257,126,49,226,765,253,102,40.3,48,151,37,26,70.3,N,133,610,112,37,33,50,233,45,16,35.6,35,146,23,9,39.1,48,231,44,12,27.3,4,9,1,0,0,89,598,24,12,50,58,395,5,3,60,23,150,17,8,47.1,8,53,2,1,50,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,IA,MO,7/30/2010,2010-07,2494,5120,2631,843,32,976,1761,931,428,46,703,1565,833,267,32.1,815,1794,867,148,17.1,302,626,361,158,43.8,N,742,1112,737,75,10.2,231,362,214,29,13.6,198,289,194,17,8.8,313,461,329,29,8.8,51,76,44,5,11.4,308,774,421,323,76.7,175,402,209,191,91.4,108,307,181,107,59.1,25,65,31,25,80.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,ID,MO,7/30/2010,2010-07,1386,1962,1313,461,35.1,464,596,466,199,42.7,429,596,422,172,40.8,493,770,425,90,21.2,181,215,171,102,59.6,N,743,800,527,48,9.1,206,218,156,16,10.3,240,267,131,16,12.2,297,315,240,16,6.7,40,46,26,4,15.4,105,232,235,185,78.7,41,78,103,87,84.5,55,136,105,72,68.6,9,18,27,26,96.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IL,MO,7/30/2010,2010-07,10870,26634,12411,4035,32.5,3505,8026,3976,1830,46,4270,10639,5069,1436,28.3,3095,7969,3366,769,22.8,1773,4290,2206,691,31.3,N,3081,7518,3585,408,11.4,1005,2464,1163,186,16,986,2475,1258,100,7.9,1090,2579,1164,122,10.5,308,756,427,30,7,470,1431,1105,776,70.2,80,299,409,359,87.8,385,1081,626,356,56.9,5,51,70,61,87.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IN,MO,7/30/2010,2010-07,7497,14721,6933,2303,33.2,2590,4722,2323,1039,44.7,2335,4823,2436,745,30.6,2572,5176,2174,519,23.9,1001,1944,1077,372,34.5,N,2286,2220,2330,120,5.2,786,753,800,54,6.8,599,603,654,34,5.2,901,864,876,32,3.7,204,178,214,11,5.1,180,317,225,131,58.2,37,62,54,41,75.9,139,250,165,85,51.5,4,5,6,5,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,KS,MO,7/30/2010,2010-07,2588,6986,2027,742,36.6,921,2349,720,336,46.7,858,2209,618,243,39.3,809,2428,689,163,23.7,387,892,278,159,57.2,N,735,2300,524,96,18.3,233,689,142,42,29.6,166,562,139,16,11.5,336,1049,243,38,15.6,35,123,34,6,17.6,376,766,285,232,81.4,230,414,142,139,97.9,126,315,125,78,62.4,20,37,18,15,83.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,KY,MO,7/30/2010,2010-07,7240,19337,6443,1931,30,2220,5462,1992,788,39.6,2554,7277,2401,716,29.8,2466,6598,2050,427,20.8,947,2706,959,372,38.8,N,2465,3565,2201,201,9.1,817,1206,679,94,13.8,764,1077,729,54,7.4,884,1282,793,53,6.7,175,262,170,10,5.9,1390,3364,1362,1075,78.9,774,1509,656,605,92.2,425,1483,567,342,60.3,191,372,139,128,92.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,LA,MO,7/30/2010,2010-07,7540,15582,6790,2363,34.8,1796,3416,1586,771,48.6,3400,7259,3227,1027,31.8,2344,4907,1977,565,28.6,1557,3072,1605,476,29.7,N,64,108,25,5,20,38,61,12,3,25,14,24,6,0,0,12,23,7,2,28.6,6,10,4,0,0,476,1319,567,394,69.5,114,222,150,135,90,339,1042,396,242,61.1,23,55,21,17,81,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,MA,MO,7/30/2010,2010-07,5723,17109,7068,2946,41.7,1883,5119,2317,1214,52.4,2011,6284,2583,1128,43.7,1829,5706,2168,604,27.9,815,2244,1037,514,49.6,Y,1598,5750,1591,335,21.1,476,1708,480,117,24.4,495,1832,451,91,20.2,627,2210,660,127,19.2,125,506,122,23,18.9,657,1626,822,632,76.9,209,481,296,252,85.1,375,990,420,283,67.4,73,155,106,97,91.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,MD,MO,7/30/2010,2010-07,4073,11046,4639,1750,37.7,1207,2549,1326,691,52.1,1604,5183,1895,669,35.3,1262,3314,1418,390,27.5,632,2498,686,313,45.6,N,1369,4002,1206,190,15.8,382,918,289,86,29.8,435,1394,412,50,12.1,552,1690,505,54,10.7,73,288,64,11,17.2,419,829,316,241,76.3,161,241,120,114,95,229,527,179,111,62,29,61,17,16,94.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,ME,MO,7/30/2010,2010-07,1448,3238,1287,374,29.1,592,1181,458,170,37.1,380,890,347,120,34.6,476,1167,482,84,17.4,123,242,107,53,49.5,N,524,2574,224,44,19.6,224,912,84,25,29.8,113,568,40,6,15,187,1094,100,13,13,24,101,7,1,14.3,34,465,314,260,82.8,19,258,173,156,90.2,14,157,98,65,66.3,1,50,43,39,90.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MI,MO,7/30/2010,2010-07,11430,35183,10806,3639,33.7,3864,11245,3602,1573,43.7,4186,13344,4151,1366,32.9,3380,10594,3053,700,22.9,1543,4763,1558,594,38.1,N,50,143,37,14,37.8,27,94,22,8,36.4,13,21,5,3,60,10,28,10,3,30,2,2,0,0,0,397,2117,1291,933,72.3,92,505,380,354,93.2,294,1497,794,471,59.3,11,115,117,108,92.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MN,MO,7/30/2010,2010-07,3929,8660,4314,1414,32.8,1457,2841,1534,647,42.2,1231,2955,1367,458,33.5,1241,2864,1413,309,21.9,444,1146,494,204,41.3,Y,1457,1759,1347,97,7.2,518,560,448,39,8.7,367,476,386,29,7.5,572,723,513,29,5.7,77,121,81,7,8.6,149,609,336,216,64.3,38,107,73,57,78.1,107,489,243,141,58,4,13,20,18,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,MO,MO,7/30/2010,2010-07,8151,15716,7805,2572,33,2602,4614,2401,1176,49,2597,5138,2546,746,29.3,2952,5964,2858,650,22.7,925,1656,949,329,34.7,N,28,44,38,8,21.1,13,24,26,6,23.1,9,11,5,1,20,6,9,7,1,14.3,2,2,0,0,0,1117,2051,1131,910,80.5,752,1282,719,647,90,269,613,319,178,55.8,96,156,93,85,91.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,MS,MO,7/30/2010,2010-07,5681,12654,4714,1171,24.8,1361,2983,1011,346,34.2,2441,5171,2287,550,24,1879,4500,1416,275,19.4,1072,2022,1224,352,28.8,Y,1873,1674,1961,98,5,460,459,498,41,8.2,729,596,757,29,3.8,684,619,706,28,4,262,181,256,7,2.7,373,1282,820,535,65.2,176,495,345,314,91,167,706,411,159,38.7,30,81,64,62,96.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,MT,MO,7/30/2010,2010-07,859,2170,1013,355,35,309,728,320,137,42.8,242,634,326,137,42,308,808,367,81,22.1,87,199,120,64,53.3,N,227,431,276,35,12.7,79,139,99,14,14.1,45,86,55,10,18.2,103,206,122,11,9,13,21,12,4,33.3,155,313,129,87,67.4,96,174,58,47,81,47,116,61,32,52.5,12,23,10,8,80,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,NC,MO,7/30/2010,2010-07,11242,29291,10039,2780,27.7,3693,9117,3203,1169,36.5,3975,10863,3616,1012,28,3574,9311,3220,599,18.6,1685,4639,1551,502,32.4,N,3748,9527,3724,410,11,1311,3209,1272,169,13.3,1034,2764,1026,118,11.5,1403,3554,1426,123,8.6,282,759,310,34,11,1201,3516,1017,694,68.2,463,973,289,272,94.1,648,2362,663,360,54.3,90,181,65,62,95.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,ND,MO,7/30/2010,2010-07,403,880,355,158,44.5,150,313,137,72,52.6,122,265,104,53,51,131,302,114,33,28.9,51,100,39,25,64.1,N,107,192,99,17,17.2,35,65,43,6,14,26,47,20,4,20,46,80,36,7,19.4,8,10,5,0,0,51,126,36,28,77.8,22,54,15,14,93.3,26,62,18,11,61.1,3,10,3,3,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,NE,MO,7/30/2010,2010-07,1321,2900,1298,493,38,473,1029,436,226,51.8,400,830,433,158,36.5,448,1041,429,109,25.4,156,273,171,75,43.9,N,333,592,332,32,9.6,119,213,110,15,13.6,83,139,74,7,9.5,131,240,148,10,6.8,18,26,15,0,0,198,506,195,159,81.5,117,308,119,106,89.1,60,151,60,39,65,21,47,16,14,87.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,NH,MO,7/30/2010,2010-07,877,2754,1355,611,45.1,409,1105,534,286,53.6,228,677,333,153,45.9,240,972,488,172,35.2,88,213,88,44,50,N,8,14,8,1,12.5,3,10,1,0,0,2,3,1,0,0,3,1,6,1,16.7,0,0,0,0,0,28,188,72,60,83.3,18,95,47,42,89.4,7,83,19,12,63.2,3,10,6,6,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NJ,MO,7/30/2010,2010-07,6018,15916,5198,2304,44.3,2495,5856,1967,1118,56.8,2295,6204,1996,793,39.7,1228,3856,1235,393,31.8,995,2462,862,369,42.8,Y,1441,3323,1391,237,17,525,1084,518,117,22.6,458,1110,428,73,17.1,458,1129,445,47,10.6,105,222,105,20,19,539,1838,393,236,60.1,137,429,106,93,87.7,399,1327,254,116,45.7,3,82,33,27,81.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,NM,MO,7/30/2010,2010-07,2236,5843,2037,721,35.4,634,1505,565,263,46.5,802,2163,758,284,37.5,800,2175,714,174,24.4,305,740,292,151,51.7,N,537,1242,1141,166,14.5,152,334,297,52,17.5,184,440,375,58,15.5,201,468,469,56,11.9,42,117,102,10,9.8,137,567,243,181,74.5,37,159,72,60,83.3,95,369,149,99,66.4,5,39,22,22,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,NV,MO,7/30/2010,2010-07,2148,6236,1645,593,36,743,2058,573,241,42.1,673,2049,580,223,38.4,732,2129,492,129,26.2,272,876,232,106,45.7,N,586,1438,496,74,14.9,206,475,171,31,18.1,151,400,126,23,18.3,229,563,199,20,10.1,35,112,38,9,23.7,295,612,67,49,73.1,110,199,36,32,88.9,170,388,30,16,53.3,15,25,1,1,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NY,MO,7/30/2010,2010-07,16483,31703,15684,6259,39.9,5660,10238,5392,2687,49.8,6670,13131,6548,2498,38.1,4153,8334,3744,1074,28.7,2632,4942,2557,1179,46.1,N,193,307,136,46,33.8,172,274,123,45,36.6,12,16,9,1,11.1,9,17,4,0,0,2,1,5,1,20,3107,7080,3551,2759,77.7,1589,2744,1454,1338,92,1348,3918,1829,1175,64.2,170,418,268,246,91.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,OH,MO,7/30/2010,2010-07,13770,35830,14958,4462,29.8,3948,9422,4029,1720,42.7,5109,14209,6236,1767,28.3,4713,12199,4693,975,20.8,1984,5614,2740,875,31.9,Y,4202,10128,4950,572,11.6,1038,2587,1233,214,17.4,1447,3435,1671,170,10.2,1717,4106,2046,188,9.2,405,920,498,43,8.6,427,2096,870,555,63.8,60,390,269,230,85.5,363,1641,532,263,49.4,4,65,69,62,89.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,OK,MO,7/30/2010,2010-07,4758,11971,4300,1482,34.5,1601,3679,1312,551,42,1638,4238,1581,591,37.4,1519,4054,1407,340,24.2,639,1530,649,298,45.9,N,1408,2599,1314,167,12.7,426,782,424,71,16.7,420,745,361,48,13.3,562,1072,529,48,9.1,82,116,77,14,18.2,214,990,533,408,76.5,84,325,202,188,93.1,112,589,300,192,64,18,76,31,28,90.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,OR,MO,7/30/2010,2010-07,3928,8339,3240,1143,35.3,1478,2967,1245,531,42.7,1209,2586,923,363,39.3,1241,2786,1072,249,23.2,346,694,249,165,66.3,N,1084,2182,1128,123,10.9,431,836,425,62,14.6,242,525,264,31,11.7,411,821,439,30,6.8,19,49,31,5,16.1,298,678,240,206,85.8,123,274,99,91,91.9,147,335,118,94,79.7,28,69,23,21,91.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,PA,MO,7/30/2010,2010-07,12989,37099,14099,4984,35.4,4271,10417,4509,2174,48.2,5248,15834,5738,1930,33.6,3470,10848,3852,880,22.8,2277,6061,2172,999,46,N,44,173,41,5,12.2,26,116,25,5,20,11,25,7,0,0,7,32,9,0,0,3,5,3,0,0,1175,6917,2471,2075,84,397,2470,1269,1208,95.2,712,4023,1022,701,68.6,66,424,180,166,92.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,PR,MO,7/30/2010,2010-07,2523,10203,2301,1456,63.3,2523,10203,2301,1456,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,342,1133,385,151,39.2,342,1133,385,151,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,522,32,26,81.3,3,522,32,26,81.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,RI,MO,7/30/2010,2010-07,1118,4049,1248,383,30.7,351,1240,385,181,47,408,1490,443,124,28,359,1319,420,78,18.6,172,570,175,71,40.6,N,436,1372,509,57,11.2,128,415,148,24,16.2,138,444,149,15,10.1,170,513,212,18,8.5,37,108,33,4,12.1,93,374,94,68,72.3,32,107,29,29,100,51,223,60,34,56.7,10,44,5,5,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,SC,MO,7/30/2010,2010-07,5469,16109,4896,1507,30.8,1901,5176,1518,624,41.1,2102,6328,1871,527,28.2,1466,4605,1507,356,23.6,921,2876,838,249,29.7,N,1738,7918,2137,306,14.3,702,2683,718,150,20.9,502,2323,635,67,10.6,534,2912,784,89,11.4,158,791,219,12,5.5,82,1448,740,487,65.8,39,290,214,200,93.5,41,1094,478,243,50.8,2,64,48,44,91.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,SD,MO,7/30/2010,2010-07,585,1717,695,303,43.6,163,468,258,142,55,214,599,225,92,40.9,208,650,212,69,32.5,89,227,83,51,61.4,N,119,258,151,14,9.3,40,84,55,8,14.5,27,67,32,3,9.4,52,107,64,3,4.7,5,11,10,2,20,87,264,104,88,84.6,47,125,49,47,95.9,33,116,46,32,69.6,7,23,9,9,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,TN,MO,7/30/2010,2010-07,8987,27770,7611,2046,26.9,2673,8069,2287,829,36.2,2980,9474,2765,759,27.5,3334,10227,2559,458,17.9,1051,3196,1059,326,30.8,N,3363,7932,3431,280,8.2,1054,2458,1025,103,10,976,2212,991,77,7.8,1333,3262,1415,100,7.1,259,510,289,15,5.2,641,1798,722,365,50.6,191,459,208,146,70.2,410,1243,464,185,39.9,40,96,50,34,68,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,TX,MO,7/30/2010,2010-07,25325,60101,23806,10009,42,6729,14591,6077,3076,50.6,10730,26011,10479,4484,42.8,7866,19499,7250,2449,33.8,4951,11624,5119,2365,46.2,N,5815,9596,5708,1033,18.1,1584,2553,1456,297,20.4,2017,3334,2083,380,18.2,2214,3709,2169,356,16.4,684,1070,752,152,20.2,1863,3978,2548,1780,69.9,516,865,803,709,88.3,1295,2987,1618,956,59.1,52,126,127,115,90.6,,,,,,,,,,,,,,
